assigned_to,id,doi_link,manuscript_type,novel_biologging,biologging_context,external_data,device_cat,genus,species,habitat,more_species,biologging_availability,conserv*,note,authors,title,source,year,volume,issue,doi,pub_type,source_sheet,access?,reviewed
mfc,yeh2021,doi.org/10.1002/ep.13643,S,TRUE,W,Y,L,Chelonia,mydas,M,N,Y,Y,NA,"Yeh, FC; Lin, L; Zhang, T; Green, R; Martin, F; Shi, HT",Advancing sea turtle conservation in the South China Sea via US-China diplomacy,ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY,2021,40,5,10.1002/ep.13643,J,mfc,NA,TRUE
mfc,payne2022,doi.org/10.1002/ecm.1519,S,TRUE,W,Y,L,Tiliqua,rugosa,T,N,Y,N,NA,"Payne, E; Spiegel, O; Sinn, DL; Leu, ST; Gardner, MG; Godfrey, SS; Wohlfeil, C; Sih, A","Intrinsic traits, social context, and local environment shape home range size and fidelity of sleepy lizards",ECOLOGICAL MONOGRAPHS,2022,92,3,10.1002/ecm.1519,J,mfc,NA,TRUE
mfc,shephard2020,doi.org/10.5194/acp-20-2277-2020,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shephard, MW; Dammers, E; Cady-Pereira, KE; Kharol, SK; Thompson, J; Gainariu-Matz, Y; Zhang, JH; McLinden, CA; Kovachik, A; Moran, M; Bittman, S; Sioris, CE; Griffin, D; Alvarado, MJ; Lonsdale, C; Savic-Jovcic, V; Zheng, Q",Ammonia measurements from space with the Cross-track Infrared Sounder: characteristics and applications,ATMOSPHERIC CHEMISTRY AND PHYSICS,2020,20,4,10.5194/acp-20-2277-2020,J,mfc,NA,TRUE
mfc,watkins2018,doi.org/10.1071/WR17102,S,TRUE,W,Y,L,Notamacropus,eugenii,T,N,N,Y,NA,"Watkins, GE; Willers, N; Raudino, H; Kinloch, I; van Dongen, R","Success criteria not met, but valuable information gained: monitoring a reintroduction of the tammar wallaby",WILDLIFE RESEARCH,2018,45,5,10.1071/WR17102,J,mfc,NA,TRUE
mfc,stoen2010,doi.org/10.2981/09-041,S,TRUE,W,Y,L,Alces,alces,T,Y,N,Y,NA,"Stoen, OG; Neumann, W; Ericsson, G; Swenson, JE; Dettki, H; Kindberg, J; Nellemann, C",Behavioural response of moose Alces alces and brown bears Ursus arctos to direct helicopter approach by researchers,WILDLIFE BIOLOGY,2010,16,3,10.2981/09-041,J,mfc,NA,TRUE
mfc,bajzak2013,doi.org/10.1007/s00300-012-1274-4,S,TRUE,W,Y,L,Phoca,vitulina,M,N,N,N,NA,"Bajzak, CE; Bernhardt, W; Mosnier, A; Hammill, MO; Stirling, I","Habitat use by harbour seals (Phoca vitulina) in a seasonally ice-covered region, the western Hudson Bay",POLAR BIOLOGY,2013,36,4,10.1007/s00300-012-1274-4,J,mfc,NA,TRUE
mfc,lescroel2020,doi.org/10.3354/meps13208,S,TRUE,W,N,LE,Pygoscelis,adeliae,M,N,N,N,NA,"Lescroel, A; Lyver, PO; Jongsomjit, D; Veloz, S; Dugger, KM; Kappes, P; Karl, BJ; Whitehead, AL; Pech, R; Cole, TL; Ballard, G",Inter-individual differences in the foraging behavior of breeding Adelie penguins are driven by individual quality and sex,MARINE ECOLOGY PROGRESS SERIES,2020,636,NA,10.3354/meps13208,J,mfc,NA,TRUE
mfc,lovasz2021,doi.org/10.7717/peerj.10657,S,TRUE,D,N,L,Equus,ferus,T,Y,Y,Y,NA,"Lovasz, L; Korner-Nievergelt, F; Amrhein, V",Grazer density and songbird counts in a restored conservation area,PEERJ,2021,9,NA,10.7717/peerj.10657,J,mfc,NA,TRUE
mfc,lei2020,doi.org/10.3390/rs12091399,S,TRUE,D,Y,L,Bos,grunniens,T,N,N,N,NA,"Lei, GB; Li, AN; Zhang, ZJ; Bian, JH; Hu, GY; Wang, CB; Nan, X; Wang, JY; Tan, JB; Liao, XH",The Quantitative Estimation of Grazing Intensity on the Zoige Plateau Based on the Space-Air-Ground Integrated Monitoring Technology,REMOTE SENSING,2020,12,9,10.3390/rs12091399,J,mfc,NA,TRUE
mfc,krofel2010,doi.org/10.2192/09SC015.1,S,TRUE,W,N,L,Ursus,arctos,T,N,N,N,NA,"Krofel, M; Filacorda, S; Jerina, K",Mating-related movements of male brown bears on the periphery of an expanding population,URSUS,2010,21,1,10.2192/09SC015.1,J,mfc,NA,TRUE
mfc,he2018b,doi.org/10.1016/j.marpolbul.2018.02.033,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"He, PG; Suuronen, P","Technologies for the marking of fishing gear to identify gear components entangled on marine animals and to reduce abandoned, lost or otherwise discarded fishing gear",MARINE POLLUTION BULLETIN,2018,129,1,10.1016/j.marpolbul.2018.02.033,J,mfc,NA,TRUE
mfc,lalla2020,doi.org/10.1242/jeb.234104,S,TRUE,W,Y,LI,Rissa,tridactyla,M,N,Y,N,NA,"Lalla, KM; Whelan, S; Brown, K; Patterson, A; Jimenez, AG; Hatch, SA; Elliott, KH",Accelerometry predicts muscle ultrastructure and flight capabilities in a wild bird,JOURNAL OF EXPERIMENTAL BIOLOGY,2020,223,22,10.1242/jeb.234104,J,mfc,NA,TRUE
mfc,hinke2019,doi.org/10.1371/journal.pone.0226207,S,TRUE,W,Y,L,Pygoscelis,antarctica,M,N,Y,Y,NA,"Hinke, JT; Santos, MM; Korczak-Abshire, M; Milinevsky, G; Watters, GM",Individual variation in migratory movements of chinstrap penguins leads to widespread occupancy of ice-free winter habitats over the continental shelf and deep ocean basins of the Southern Ocean,PLOS ONE,2019,14,12,10.1371/journal.pone.0226207,J,mfc,NA,TRUE
mfc,atanasov2015,doi.org/NA,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biomedical,"Atanasov, NA; Sargent, JL; Parmigiani, JP; Palme, R; Diggs, HE",Characterization of Train-Induced Vibration and its Effect on Fecal Corticosterone Metabolites in Mice,JOURNAL OF THE AMERICAN ASSOCIATION FOR LABORATORY ANIMAL SCIENCE,2015,54,6,NA,J,mfc,NA,TRUE
mfc,arthur2018,doi.org/10.1016/j.ecolind.2018.04.019,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reused data from Arthur et al. 2017 Deep Sea Research II,"Arthur, B; Hindell, M; Bester, M; De Bruyn, PJN; Goebel, ME; Trathan, P; Lea, MA",Managing for change: Using vertebrate at sea habitat use to direct management efforts,ECOLOGICAL INDICATORS,2018,91,NA,10.1016/j.ecolind.2018.04.019,J,mfc,NA,TRUE
mfc,mitchell2019,doi.org/10.1371/journal.pone.0219357,S,TRUE,W,N,L,Caprimulgus,europaeus,T,N,Y,Y,NA,"Mitchell, LJ; White, PCL; Arnold, KE",The trade-off between fix rate and tracking duration on estimates of home range size and habitat selection for small vertebrates,PLOS ONE,2019,14,7,10.1371/journal.pone.0219357,J,mfc,NA,TRUE
mfc,clermont2021,doi.org/10.1186/s40462-021-00295-1,S,TRUE,W,N,LIE,Vulpes,lagopus,T,N,Y,N,NA,"Clermont, J; Woodward-Gagne, S; Berteaux, D",Digging into the behaviour of an active hunting predator: arctic fox prey caching events revealed by accelerometry,MOVEMENT ECOLOGY,2021,9,1,10.1186/s40462-021-00295-1,J,mfc,NA,TRUE
mfc,rogala2011,doi.org/10.5751/ES-04251-160316,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""We obtained wolf and elk Global Positioning System (GPS) telemetry locations from previous research in the study area""","Rogala, JK; Hebblewhite, M; Whittington, J; White, CA; Coleshill, J; Musiani, M",Human Activity Differentially Redistributes Large Mammals in the Canadian Rockies National Parks,ECOLOGY AND SOCIETY,2011,16,3,10.5751/ES-04251-160316,J,mfc,NA,TRUE
mfc,dokter2018,doi.org/10.1111/1365-2664.13168,S,TRUE,W,Y,L,Branta,bernicla,AM,N,Y,Y,NA,"Dokter, AM; Fokkema, W; Ebbinge, BS; Olff, H; van der Jeugd, HP; Nolet, BA",Agricultural pastures challenge the attractiveness of natural saltmarsh for a migratory goose,JOURNAL OF APPLIED ECOLOGY,2018,55,6,10.1111/1365-2664.13168,J,mfc,NA,TRUE
mfc,nolet2016,doi.org/10.1111/1365-2664.12698,S,TRUE,W,Y,L,Anser,albifrons,AT,N,Y,N,NA,"Nolet, BA; Kolzsch, A; Elderenbosch, M; van Noordwijk, AJ",Scaring waterfowl as a management tool: how much more do geese forage after disturbance?,JOURNAL OF APPLIED ECOLOGY,2016,53,5,10.1111/1365-2664.12698,J,mfc,NA,TRUE
mfc,chimienti2020a,doi.org/10.1002/ece3.6370,S,TRUE,W,Y,L,Caretta,caretta,M,N,Y,Y,NA,"Chimienti, M; Blasi, MF; Hochscheid, S",Movement patterns of large juvenile loggerhead turtles in the Mediterranean Sea: Ontogenetic space use in a small ocean basin,ECOLOGY AND EVOLUTION,2020,10,14,10.1002/ece3.6370,J,mfc,NA,TRUE
mfc,tancell2013,doi.org/10.1007/s00227-012-2050-2,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reused data from Xavier et al 2004,"Tancell, C; Phillips, RA; Xavier, JC; Tarling, GA; Sutherland, WJ",Comparison of methods for determining key marine areas from tracking data,MARINE BIOLOGY,2013,160,1,10.1007/s00227-012-2050-2,J,mfc,NA,TRUE
mfc,lambertucci2018,doi.org/10.1098/rspb.2018.0550,S,TRUE,W,N,L,Vultur,gryphus,T,N,Y,Y,NA,"Lambertucci, SA; Navarro, J; Zapata, JAS; Hobson, KA; Alarcon, PAE; Wiemeyer, G; Blanco, G; Hiraldo, F; Donazar, JA","Tracking data and retrospective analyses of diet reveal the consequences of loss of marine subsidies for an obligate scavenger, the Andean condor",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2018,285,1879,10.1098/rspb.2018.0550,J,mfc,NA,TRUE
mfc,todorov2021,doi.org/NA,S,TRUE,W,NA,L,Ursus,arctos,T,N,N,Y,NA,"Todorov, VR; Zlatanova, DP; Valchinkova, KV",Brown Bear Behavioural Response to Capture: Lessons Learned from a Small Sample,ACTA ZOOLOGICA BULGARICA,2021,73,3,NA,J,mfc,NA,TRUE
mfc,rakhimberdiev2016,doi.org/10.1111/jav.00891,S,TRUE,W,N,LE,Limosa,limosa,MT,N,Y,N,NA,"Rakhimberdiev, E; Senner, NR; Verhoeven, MA; Winkler, DW; Bouten, W; Piersma, T",Comparing inferences of solar geolocation data against high-precision GPS data: annual movements of a double-tagged black-tailed godwit,JOURNAL OF AVIAN BIOLOGY,2016,47,4,10.1111/jav.00891,J,mfc,NA,TRUE
mfc,manning2017,doi.org/10.1016/j.applanim.2016.11.013,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tag impact study, no biologging data collected","Manning, JK; Cronin, GM; Gonzalez, LA; Hall, EJS; Merchant, A; Ingram, LJ",The effects of global navigation satellite system (GNSS) collars on cattle (Bos taurus) behaviour,APPLIED ANIMAL BEHAVIOUR SCIENCE,2017,187,NA,10.1016/j.applanim.2016.11.013,J,mfc,NA,TRUE
mfc,lorentsen2019,doi.org/10.3354/meps12949,S,TRUE,W,N,L,Phalacrocorax,aristotelis,M,N,N,N,NA,"Lorentsen, SH; Mattisson, J; Christensen-Dalsgaard, S",Reproductive success in the European shag is linked to annual variation in diet and foraging trip metrics,MARINE ECOLOGY PROGRESS SERIES,2019,619,NA,10.3354/meps12949,J,mfc,NA,TRUE
mfc,ferraro2017,doi.org/10.1016/j.anbehav.2017.05.007,S,TRUE,W,N,L,Mirounga,angustirostris,M,N,N,N,NA,"Ferraro, MS; Decker, RR; Costa, DP; Robinson, PW; Houser, DS; Crocker, DE",Evaluating gain functions in foraging bouts using vertical excursions in northern elephant seals,ANIMAL BEHAVIOUR,2017,129,NA,10.1016/j.anbehav.2017.05.007,J,mfc,NA,TRUE
mfc,charlton2022,doi.org/10.3390/ani12050638,M,TRUE,D,N,I,Bos,taurus,T,N,Y,N,NA,"Charlton, G; Gauld, C; Veronesi, F; Rutter, SM; Bleach, E","Assessing the Accuracy of Leg Mounted Sensors for Recording Dairy Cow Behavioural Activity at Pasture, in Cubicle Housing and a Straw Yard",ANIMALS,2022,12,5,10.3390/ani12050638,J,mfc,NA,TRUE
mfc,cardenas2020,doi.org/10.5751/ACE-01564-150205,S,TRUE,W,Y,L,Steatornis,caripensis,T,N,N,Y,NA,"Cardenas, S; Cardona, LM; Echeverry-Galvis, MA; Stevenson, PR",Movement patterns and habitat preference of Oilbirds (Steatornis caripensis) in the southern Andes of Colombia,AVIAN CONSERVATION AND ECOLOGY,2020,15,2,10.5751/ACE-01564-150205,J,mfc,NA,TRUE
mfc,losier2015,doi.org/10.1111/1365-2664.12400,S,TRUE,W,Y,L,Rangifer,tarandus,T,N,Y,Y,NA,"Losier, CL; Couturier, S; St-Laurent, MH; Drapeau, P; Dussault, C; Rudolph, T; Brodeur, V; Merkle, JA; Fortin, D",Adjustments in habitat selection to changing availability induce fitness costs for a threatened ungulate,JOURNAL OF APPLIED ECOLOGY,2015,52,2,10.1111/1365-2664.12400,J,mfc,NA,TRUE
mfc,carrera2012,doi.org/10.1371/journal.pone.0041851,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrera, O; Adan, RAH; Gutierrez, E; Danner, UN; Hoek, HW; van Elburg, AA; Kas, MJH",Hyperactivity in Anorexia Nervosa: Warming Up Not Just Burning-Off Calories,PLOS ONE,2012,7,7,10.1371/journal.pone.0041851,J,mfc,NA,TRUE
mfc,sheppard2021,doi.org/10.1139/cjz-2020-0280,S,TRUE,W,Y,L,Bison,bison,T,N,N,Y,NA,"Sheppard, AHC; Hecker, LJ; Edwards, MA; Nielsen, SE",Determining the influence of snow and temperature on the movement rates of wood bison (Bison bison athabascae),CANADIAN JOURNAL OF ZOOLOGY,2021,99,6,10.1139/cjz-2020-0280,J,mfc,NA,TRUE
mfc,shafer2012,doi.org/NA,S,TRUE,W,Y,L,Oreamnos,americanus,T,N,Y,Y,NA,"Shafer, ABA; Northrup, JM; White, KS; Boyce, MS; Cote, SD; Coltman, DW",Habitat selection predicts genetic relatedness in an alpine ungulate,ECOLOGY,2012,93,6,NA,J,mfc,NA,TRUE
mfc,marini2018b,doi.org/10.3390/ani8030033,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collars that emit a warning, not biologgers","Marini, D; Meuleman, MD; Belson, S; Rodenburg, TB; Llewellyn, R; Lee, C",Developing an Ethically Acceptable Virtual Fencing System for Sheep,ANIMALS,2018,8,3,10.3390/ani8030033,J,mfc,NA,TRUE
mfc,woodroffe2017,doi.org/10.1007/s10344-016-1065-2,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reused data from Woodroffe et al 2016 Ecol Lett,"Woodroffe, R; Donnelly, CA; Ham, C; Jackson, SYB; Moyes, K; Chapman, K; Stratton, NG; Cartwright, SJ",Use of farm buildings by wild badgers: implications for the transmission of bovine tuberculosis,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2017,63,1,10.1007/s10344-016-1065-2,J,mfc,NA,TRUE
mfc,halfyard2017,doi.org/10.1111/2041-210X.12726,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halfyard, EA; Webber, D; Del Papa, J; Leadley, T; Kessel, ST; Colborne, SF; Fisk, AT",Evaluation of an acoustic telemetry transmitter designed to identify predation events,METHODS IN ECOLOGY AND EVOLUTION,2017,8,9,10.1111/2041-210X.12726,J,mfc,NA,TRUE
mfc,hicks2017,doi.org/10.1242/jeb.152710,S,TRUE,W,N,LI,Phalacrocorax,aristotelis,M,N,N,N,NA,"Hicks, O; Burthe, S; Daunt, F; Butler, A; Bishop, C; Green, JA",Validating accelerometry estimates of energy expenditure across behaviours using heart rate data in a free-living seabird,JOURNAL OF EXPERIMENTAL BIOLOGY,2017,220,10,10.1242/jeb.152710,J,mfc,NA,TRUE
mfc,clark2016,doi.org/10.1675/063.039.sp120,S,TRUE,W,N,L,Larus,delawarensis,TM,Y,N,N,NA,"Clark, DE; Koenen, KKG; Whitney, JJ; MacKenzie, KG; DeStefano, S",Fidelity and Persistence of Ring-billed (Larus delawarensis) and Herring (Larus argentatus) Gulls to Wintering Sites,WATERBIRDS,2016,39,NA,10.1675/063.039.sp120,J,mfc,NA,TRUE
mfc,stickles2022,doi.org/NA,S,TRUE,W,Y,L,Odocoileus,virginianus,T,N,N,N,NA,"Stickles, JH; Cohen, BS; Osborn, DA; Warren, RJ; D'Angelo, GJ; Miller, KV",Nighttime traffic volume predicts risk of deer-vehicle collisions,HUMAN-WILDLIFE INTERACTIONS,2022,16,1,NA,J,mfc,NA,TRUE
mfc,recio2013b,doi.org/10.1007/s00265-013-1605-7,S,TRUE,D,Y,L,Felis,catus,T,N,N,Y,NA,"Recio, MR; Seddon, PJ",Understanding determinants of home range behaviour of feral cats as introduced apex predators in insular ecosystems: a spatial approach,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,2013,67,12,10.1007/s00265-013-1605-7,J,mfc,NA,TRUE
mfc,lear2020,doi.org/10.1007/s00442-020-04669-x,S,TRUE,W,N,LIE,Pristis,pristis,A,Y,N,N,NA,"Lear, KO; Morgan, DL; Whitt, JM; Whitney, NM; Byrnes, EE; Beatty, SJ; Gleiss, AC",Divergent field metabolic rates highlight the challenges of increasing temperatures and energy limitation in aquatic ectotherms,OECOLOGIA,2020,193,2,10.1007/s00442-020-04669-x,J,mfc,NA,TRUE
mfc,sibbald2011,doi.org/10.1007/s10344-011-0493-2,S,TRUE,W,Y,L,Cervus,elaphus,T,N,N,N,NA,"Sibbald, AM; Hooper, RJ; McLeod, JE; Gordon, IJ",Responses of red deer (Cervus elaphus) to regular disturbance by hill walkers,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2011,57,4,10.1007/s10344-011-0493-2,J,mfc,NA,TRUE
mfc,whitney2016,doi.org/10.1016/j.fishres.2016.06.003,M,TRUE,W,N,LIE,Carcharhinus,limbatus,M,N,N,Y,NA,"Whitney, NM; White, CF; Gleiss, AC; Schwieterman, GD; Anderson, P; Hueter, RE; Skomal, GB","A novel method for determining post-release mortality, behavior, and recovery period using acceleration data loggers",FISHERIES RESEARCH,2016,183,NA,10.1016/j.fishres.2016.06.003,J,mfc,NA,TRUE
mfc,thiel2019,doi.org/10.1186/s12983-019-0319-8,S,TRUE,W,N,LI,Gulo,gulo,T,N,Y,N,NA,"Thiel, A; Evans, AL; Fuchs, B; Arnemo, JM; Aronsson, M; Persson, J",Effects of reproduction and environmental factors on body temperature and activity patterns of wolverines,FRONTIERS IN ZOOLOGY,2019,16,NA,10.1186/s12983-019-0319-8,J,mfc,NA,TRUE
mfc,sato2008,doi.org/10.1242/jeb.009811,M,TRUE,W,N,LIE,Phalacrocorax,aristotelis,M,N,N,Y,NA,"Sato, K; Daunt, F; Watanuki, Y; Takahashi, A; Wanless, S",A new method to quantify prey acquisition in diving seabirds using wing stroke frequency,JOURNAL OF EXPERIMENTAL BIOLOGY,2008,211,1,10.1242/jeb.009811,J,mfc,NA,TRUE
mfc,noble2016,doi.org/10.3398/064.076.0404,S,TRUE,W,N,L,Odocoileus,hemionus,T,N,N,Y,NA,"Noble, CW; Bono, JM; Pigage, HK; Hale, DW; Pigage, JC",FINE-SCALE GENETIC STRUCTURE IN FEMALE MULE DEER (ODOCOILEUS HEMIONUS),WESTERN NORTH AMERICAN NATURALIST,2016,76,4,10.3398/064.076.0404,J,mfc,NA,TRUE
mfc,gurarie2022,doi.org/10.3389/fevo.2022.768478,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gurarie, E; Bracis, C; Brilliantova, A; Kojola, I; Suutarinen, J; Ovaskainen, O; Potluri, S; Fagan, WF","Spatial Memory Drives Foraging Strategies of Wolves, but in Highly Individual Ways",FRONTIERS IN ECOLOGY AND EVOLUTION,2022,10,NA,10.3389/fevo.2022.768478,J,mfc,NA,TRUE
mfc,mcrae2020,doi.org/10.1002/wsb.1074,S,TRUE,D,N,LE,Sus,scrofa,T,N,N,Y,NA,"McRae, JE; Schlichting, PE; Snow, NP; Davis, AJ; VerCauteren, KC; Kilgo, JC; Keiter, DA; Beasley, JC; Pepin, KM",Factors Affecting Bait Site Visitation: Area of Influence of Baits,WILDLIFE SOCIETY BULLETIN,2020,44,2,10.1002/wsb.1074,J,mfc,NA,TRUE
mfc,wyckoff2012,doi.org/10.1002/wsb.96,S,TRUE,D,Y,L,Sus,scrofa,T,N,N,N,NA,"Wyckoff, AC; Henke, SE; Campbell, TA; Hewitt, DG; Vercauteren, KC",Movement and Habitat Use of Feral Swine Near Domestic Swine Facilities,WILDLIFE SOCIETY BULLETIN,2012,36,1,10.1002/wsb.96,J,mfc,NA,TRUE
mfc,gervais2020,doi.org/10.1111/jeb.13594,S,TRUE,W,Y,L,Capreolus,capreolus,T,N,Y,N,"Some data reused, but most recent seems novel","Gervais, L; Hewison, AJM; Morellet, N; Bernard, M; Merlet, J; Cargnelutti, B; Chaval, Y; Pujol, B; Quemere, E",Pedigree-free quantitative genetic approach provides evidence for heritability of movement tactics in wild roe deer,JOURNAL OF EVOLUTIONARY BIOLOGY,2020,33,5,10.1111/jeb.13594,J,mfc,NA,TRUE
mfc,tirard2010,doi.org/10.2984/64.4.567,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't think any biologging was used (kind of hard to tell from how the paper is written, but methods don't mention anything)","Tirard, P; Manning, MJ; Jollit, I; Duffy, C; Borsa, P",Records of Great White Sharks (Carcharodon carcharias) in New Caledonian Waters,PACIFIC SCIENCE,2010,64,4,10.2984/64.4.567,J,mfc,NA,TRUE
mfc,shaver2015,doi.org/NA,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reused data from earlier studies,"Shaver, DJ; Caillouet, CW","REINTRODUCTION OF KEMP'S RIDLEY (LEPIDOCHELYS KEMPII) SEA TURTLE TO PADRE ISLAND NATIONAL SEASHORE, TEXAS AND ITS CONNECTION TO HEAD-STARTING",HERPETOLOGICAL CONSERVATION AND BIOLOGY,2015,10,1,NA,J,mfc,NA,TRUE
mfc,fleming2014,doi.org/10.1111/2041-210X.12176,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fleming, CH; Calabrese, JM; Mueller, T; Olson, KA; Leimgruber, P; Fagan, WF",Non-Markovian maximum likelihood estimation of autocorrelated movement processes,METHODS IN ECOLOGY AND EVOLUTION,2014,5,5,10.1111/2041-210X.12176,J,mfc,NA,TRUE
mfc,pearson2021,doi.org/10.1016/j.applanim.2021.105493,S,TRUE,C,N,L,Bos,taurus,T,N,N,N,NA,"Pearson, C; Filippi, P; Lush, L; Gonzalez, LA",Automated behavioural monitoring allows assessment of the relationships between cow and calf behaviour and calves' survivability and performance,APPLIED ANIMAL BEHAVIOUR SCIENCE,2021,245,NA,10.1016/j.applanim.2021.105493,J,mfc,NA,TRUE
mfc,finn2014,doi.org/10.1016/j.ecolmodel.2013.12.014,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acoustic telemetry,"Finn, JT; Brownscombe, JW; Haak, CR; Cooke, SJ; Cormier, R; Gagne, T; Danylchuk, AJ",Applying network methods to acoustic telemetry data: Modeling the movements of tropical marine fishes,ECOLOGICAL MODELLING,2014,293,NA,10.1016/j.ecolmodel.2013.12.014,J,mfc,NA,TRUE
mfc,hertel2021,doi.org/10.1111/1365-2656.13406,S,TRUE,W,N,LI,Ursus,arctos,T,N,Y,N,NA,"Hertel, AG; Royaute, R; Zedrosser, A; Mueller, T",Biologging reveals individual variation in behavioural predictability in the wild,JOURNAL OF ANIMAL ECOLOGY,2021,90,3,10.1111/1365-2656.13406,J,mfc,NA,TRUE
mfc,brodersen2012,doi.org/10.1098/rsbl.2011.0634,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT tags - acoustic maybe?,"Brodersen, J; Nilsson, PA; Chapman, BB; Skov, C; Hansson, LA; Bronmark, C",Variable individual consistency in timing and destination of winter migrating fish,BIOLOGY LETTERS,2012,8,1,10.1098/rsbl.2011.0634,J,mfc,NA,TRUE
mfc,xu2021c,doi.org/10.1038/s41598-021-87304-w,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biomedical,"Xu, ZK; Laber, E; Staicu, AM; Lascelles, BDX",Novel approach to modeling high-frequency activity data to assess therapeutic effects of analgesics in chronic pain conditions,SCIENTIFIC REPORTS,2021,11,1,10.1038/s41598-021-87304-w,J,mfc,NA,TRUE
mfc,iverson2019,doi.org/10.1139/cjfas-2018-0481,P,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iverson, SJ; Fisk, AT; Hinch, SG; Flemming, JM; Cooke, SJ; Whoriskey, FG",The Ocean Tracking Network: Advancing frontiers in aquatic science and management,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2019,76,7,10.1139/cjfas-2018-0481,J,mfc,NA,TRUE
mfc,mellone2011,doi.org/10.1111/j.1600-048X.2011.05454.x,S,TRUE,W,N,L,Circaetus,gallicus,T,N,N,N,NA,"Mellone, U; Liminana, R; Mallia, E; Urios, V",Extremely detoured migration in an inexperienced bird: interplay of transport costs and social interactions,JOURNAL OF AVIAN BIOLOGY,2011,42,5,10.1111/j.1600-048X.2011.05454.x,J,mfc,NA,TRUE
mfc,burgunder2018,doi.org/10.1016/j.applanim.2018.05.014,S,TRUE,D,N,I,Ovis,aries,T,N,N,Y,NA,"Burgunder, J; Petrzelkova, KJ; Modry, D; Kato, A; MacIntosh, AJJ",Fractal measures in activity patterns: Do gastrointestinal parasites affect the complexity of sheep behaviour?,APPLIED ANIMAL BEHAVIOUR SCIENCE,2018,205,NA,10.1016/j.applanim.2018.05.014,J,mfc,NA,TRUE
mfc,vanderzanden2016,doi.org/10.1002/eap.1366,S,TRUE,W,N,L,Caretta,caretta,M,N,N,N,"Mostly reused data, but some apparently new","Vander Zanden, HB; Bolten, AB; Tucker, AD; Hart, KM; Lamont, MM; Fujisaki, I; Reich, KJ; Addison, DS; Mansfield, KL; Phillips, KF; Pajuelo, M; Bjorndal, KA",Biomarkers reveal sea turtles remained in oiled areas following the Deepwater Horizon oil spill,ECOLOGICAL APPLICATIONS,2016,26,7,10.1002/eap.1366,J,mfc,NA,TRUE
mfc,gutzler2022,doi.org/10.1007/s00227-022-04046-7,M,TRUE,W,Y,I,Homarus,americanus,M,N,Y,N,NA,"Gutzler, BC; Watson, WH",Measurements of American lobster heart rate and movements in the wild using a low-cost open source datalogger,MARINE BIOLOGY,2022,169,4,10.1007/s00227-022-04046-7,J,mfc,NA,TRUE
mfc,mcfarland2013,doi.org/10.1016/j.anbehav.2013.02.005,S,TRUE,W,N,I,Chlorocebus,pygerythrus,T,N,N,Y,NA,"McFarland, R; Hetem, RS; Fuller, A; Mitchell, D; Henzi, SP; Barrett, L",Assessing the reliability of biologger techniques to measure activity in a free-ranging primate,ANIMAL BEHAVIOUR,2013,85,4,10.1016/j.anbehav.2013.02.005,J,mfc,NA,TRUE
mfc,thomson2018,doi.org/10.1007/s00442-018-4218-z,S,TRUE,W,N,LE,Chelonia,mydas,M,N,N,N,NA,"Thomson, JA; Whitman, ER; Garcia-Rojas, MI; Bellgrove, A; Ekins, M; Hays, GC; Heithaus, MR",Individual specialization in a migratory grazer reflects long-term diet selectivity on a foraging ground: implications for isotope-based tracking,OECOLOGIA,2018,188,2,10.1007/s00442-018-4218-z,J,mfc,NA,TRUE
